,ad_id,link,county_number,county,location1,location2,apartment_type,sqft(m2),sqft_net(m2),number_of_rooms,balcony_type,number_of_floors,floor_number,floors_in_building,year_of_construction,year_of_renovation,parking_spots,energy_class,price(€),post_date
5340,43423308,https://www.njuskalo.hr/nekretnine/zagreb-vinogradi-5-sobni-stan-garaznim-mjestom-predivnim-pogle-oglas-43423308,21.0,Grad Zagreb,Črnomerec,Vrhovec,1,189.0,,4.0,,1.0,2.,3,2001.0,2020.0,,A,545000.0,2024-06-13
5341,43660031,https://www.njuskalo.hr/nekretnine/sesvete-sesvetski-kraljevec-odlican-3-sobni-stan-64m2-oglas-43660031,21.0,Grad Zagreb,Sesvete,Sesvetski Kraljevec,1,64.0,,3.0,,1.0,1.,3,2008.0,2023.0,1,,139900.0,2024-06-13
5342,44017441,https://www.njuskalo.hr/nekretnine/zagreb-stenjevec-lijep-4-sobni-stan-vrtom-garazom-oglas-44017441,21.0,Grad Zagreb,Stenjevec,Stenjevec,1,95.0,,4.0,,1.0,1.,3,2017.0,,,,435000.0,2024-06-13
5343,42267068,https://www.njuskalo.hr/nekretnine/zagreb-medvescak-novogradnja-stanovi-oglas-42267068,21.0,Grad Zagreb,Gornji Grad - Medveščak,Centar,1,130.0,,3.0,,1.0,1.,2,,,2,,950000.0,2024-06-13
5344,43734319,https://www.njuskalo.hr/nekretnine/sveti-duh-penthouse-127.5-m2-2-terase-garaza-park-mjesto-oglas-43734319,21.0,Grad Zagreb,Črnomerec,Sveti Duh,1,127.2,,4.0,,1.0,2.,2,2020.0,,1,B,425000.0,2024-06-13
5345,43847699,https://www.njuskalo.hr/nekretnine/zagreb-vlaska-odlican-stan-1-katu-park-mjestom-oglas-43847699,21.0,Grad Zagreb,Donji Grad,Donji grad,1,93.0,,2.0,,1.0,1.,3,,,1,,340000.0,2024-06-13
5346,40643539,https://www.njuskalo.hr/nekretnine/split-centar-grada-odlican-4s-db-stan-oglas-40643539,17.0,Splitsko-dalmatinska,Split,Grad,1,68.0,,5.0,,1.0,5.,5,1933.0,2004.0,,,280000.0,2024-06-13
5347,43438222,https://www.njuskalo.hr/nekretnine/stan-apartman-stara-novalja-otok-pag-blizina-mora-2s-db-oglas-43438222,9.0,Ličko-senjska,Novalja,Stara Novalja,1,53.69,,3.0,Terasa,1.0,1.,2,,,1,,185000.0,2024-06-13
5348,43438223,https://www.njuskalo.hr/nekretnine/stan-apartman-stara-novalja-otok-pag-blizina-mora-2s-db-oglas-43438223,9.0,Ličko-senjska,Novalja,Stara Novalja,1,53.69,,3.0,Terasa,1.0,Prizemlje,2,,,1,,187915.0,2024-06-13
5349,43675708,https://www.njuskalo.hr/nekretnine/zagreb-zapad-siget-super-andrija-70.32m2-odlicna-lokacija-oglas-43675708,21.0,Grad Zagreb,Novi Zagreb - Zapad,Siget,1,70.32,70.32,3.0,,1.0,6.,14,1973.0,2016.0,,,210000.0,2024-06-13
5350,43734274,https://www.njuskalo.hr/nekretnine/penthouse-mali-dol-oglas-43734274,21.0,Grad Zagreb,Maksimir,Lašćina,1,161.69,161.69,4.0,,1.0,4.,4,2016.0,,,,399999.0,2024-06-13
5351,42201325,https://www.njuskalo.hr/nekretnine/umag-novogradnja-moderan-stan-prizemlju-oglas-42201325,18.0,Istarska,Umag,Umag,1,54.42,,2.0,Balkon,1.0,Prizemlje,3,2024.0,,,,190000.0,2024-06-13
5352,42400130,https://www.njuskalo.hr/nekretnine/stinjan-predivan-dvosoban-stan-blizu-mora-oglas-42400130,18.0,Istarska,Pula,Štinjan,1,49.28,,3.0,Balkon,1.0,Prizemlje,2,2024.0,,,,180000.0,2024-06-13
5353,36090561,https://www.njuskalo.hr/nekretnine/novigrad-okolica-stan-200m-mora-oglas-36090561,18.0,Istarska,Novigrad,Novigrad,1,40.0,,2.0,Balkon,1.0,1.,,1985.0,,,,199000.0,2024-06-13
5354,41196427,https://www.njuskalo.hr/nekretnine/pula-prostrani-stan-blizini-mora-oglas-41196427,18.0,Istarska,Pula,Centar,1,123.0,,5.0,,1.0,3.,3,1905.0,,,,265000.0,2024-06-13
5355,41562447,https://www.njuskalo.hr/nekretnine/poslovanje-investiciju-rovinju-300m-plaze-oglas-41562447,18.0,Istarska,Rovinj,Rovinj,1,210.0,,5.0,Balkon,1.0,2.,2,1995.0,,,,510000.0,2024-06-13
5356,42237935,https://www.njuskalo.hr/nekretnine/porec-okolica-odlican-dvosoban-stan-prvom-katu-oglas-42237935,18.0,Istarska,Poreč,Poreč,1,76.5,,3.0,Balkon,1.0,1.,2,2024.0,,,,237150.0,2024-06-13
5357,43142652,https://www.njuskalo.hr/nekretnine/trosobna-moderna-novogradnja-centru-pule-oglas-43142652,18.0,Istarska,Pula,Centar,1,105.0,,4.0,Balkon,1.0,3.,,2022.0,,,,370000.0,2024-06-13
5358,43546503,https://www.njuskalo.hr/nekretnine/dvosobni-stan-siroj-okolici-labina-oglas-43546503,18.0,Istarska,Labin,Labin,1,64.55,,3.0,,1.0,Prizemlje,1,1956.0,,,,113000.0,2024-06-13
5359,43546507,https://www.njuskalo.hr/nekretnine/prvi-red-mora-dva-stana-centru-rovinja-oglas-43546507,18.0,Istarska,Rovinj,Rovinj,1,105.0,,4.0,,1.0,2.,3,1960.0,,,,440000.0,2024-06-13
5360,43743268,https://www.njuskalo.hr/nekretnine/stop-umag-stan-pogledom-more-par-koraka-mora-oglas-43743268,18.0,Istarska,Umag,Umag,1,53.0,,2.0,Balkon,1.0,3.,4,2024.0,,,,335812.0,2024-06-13
5361,43743269,https://www.njuskalo.hr/nekretnine/umag-stan-pogledom-more-samo-400-m-mora-oglas-43743269,18.0,Istarska,Umag,Umag,1,53.0,,2.0,Balkon,1.0,3.,4,2024.0,,,,335812.0,2024-06-13
5362,43743270,https://www.njuskalo.hr/nekretnine/stop-umag-stan-pogledom-more-par-koraka-mora-oglas-43743270,18.0,Istarska,Umag,Umag,1,65.0,,3.0,Balkon,1.0,3.,4,2024.0,,,,409500.0,2024-06-13
5363,43743271,https://www.njuskalo.hr/nekretnine/umag-stan-izgradnji-liftom-400-m-mora-oglas-43743271,18.0,Istarska,Umag,Umag,1,33.0,,2.0,Balkon,1.0,3.,4,2024.0,,,,212062.0,2024-06-13
5364,43743272,https://www.njuskalo.hr/nekretnine/stop-umag-stan-pogledom-more-5-minuta-mora-oglas-43743272,18.0,Istarska,Umag,Umag,1,65.0,,3.0,Balkon,1.0,3.,4,2024.0,,,,409500.0,2024-06-13
5365,43743274,https://www.njuskalo.hr/nekretnine/umag-stan-pogledom-more-samo-400-m-mora-oglas-43743274,18.0,Istarska,Umag,Umag,1,53.0,,2.0,Balkon,1.0,3.,4,2024.0,,,,335812.0,2024-06-13
5366,43743275,https://www.njuskalo.hr/nekretnine/umag-stan-pogledom-more-samo-400-m-mora-oglas-43743275,18.0,Istarska,Umag,Umag,1,67.0,,2.0,Balkon,1.0,3.,4,2024.0,,,,464062.0,2024-06-13
5367,43743276,https://www.njuskalo.hr/nekretnine/umag-stan-izgradnji-liftom-400-m-mora-oglas-43743276,18.0,Istarska,Umag,Umag,1,65.0,,3.0,Balkon,1.0,3.,4,2024.0,,,,409500.0,2024-06-13
5368,43743277,https://www.njuskalo.hr/nekretnine/umag-stan-izgradnji-liftom-400-m-mora-oglas-43743277,18.0,Istarska,Umag,Umag,1,53.0,,2.0,Balkon,1.0,3.,4,2024.0,,,,335812.0,2024-06-13
5369,43743278,https://www.njuskalo.hr/nekretnine/umag-stan-izgradnji-liftom-400-m-mora-oglas-43743278,18.0,Istarska,Umag,Umag,1,33.0,,2.0,Balkon,1.0,3.,4,2024.0,,,,212062.0,2024-06-13
5370,43743279,https://www.njuskalo.hr/nekretnine/umag-stan-pogledom-more-samo-400-m-mora-oglas-43743279,18.0,Istarska,Umag,Umag,1,53.0,,2.0,Balkon,1.0,3.,4,2024.0,,,,335812.0,2024-06-13
5371,43743280,https://www.njuskalo.hr/nekretnine/umag-stan-izgradnji-liftom-400-m-mora-oglas-43743280,18.0,Istarska,Umag,Umag,1,78.0,,3.0,Balkon,1.0,3.,4,2024.0,,,,489375.0,2024-06-13
5372,43743281,https://www.njuskalo.hr/nekretnine/umag-stan-izgradnji-liftom-400-m-mora-oglas-43743281,18.0,Istarska,Umag,Umag,1,33.0,,2.0,Balkon,1.0,2.,4,2024.0,,,,212062.0,2024-06-13
5373,43750806,https://www.njuskalo.hr/nekretnine/umag-lovrecica-trosoban-stan-prvom-katu-oglas-43750806,18.0,Istarska,Umag,Lovrečica,1,75.0,,3.0,Balkon,1.0,1.,2,2024.0,,,,325000.0,2024-06-13
5374,43750807,https://www.njuskalo.hr/nekretnine/umag-lovrecica-trosoban-stan-prvom-katu-oglas-43750807,18.0,Istarska,Umag,Lovrečica,1,64.0,,3.0,Balkon,1.0,1.,2,2024.0,,,,279000.0,2024-06-13
5375,43750809,https://www.njuskalo.hr/nekretnine/umag-lovrecica-trosoban-stan-pogledom-more-oglas-43750809,18.0,Istarska,Umag,Lovrečica,1,75.0,,3.0,Balkon,1.0,1.,2,2024.0,,,,330000.0,2024-06-13
5376,43763419,https://www.njuskalo.hr/nekretnine/lovrecica-trosoban-stan-pogledom-more-oglas-43763419,18.0,Istarska,Umag,Lovrečica,1,71.0,,3.0,Balkon,1.0,2.,2,2024.0,,,,308000.0,2024-06-13
5377,43763420,https://www.njuskalo.hr/nekretnine/umag-lovrecica-trosoban-stan-blizini-mora-oglas-43763420,18.0,Istarska,Umag,Lovrečica,1,65.0,,3.0,Balkon,1.0,2.,2,2024.0,,,,278000.0,2024-06-13
5378,43774020,https://www.njuskalo.hr/nekretnine/moderan-stan-centru-poreca-oglas-43774020,18.0,Istarska,Poreč,Poreč,1,69.0,,4.0,Balkon,1.0,2.,,1995.0,,,,220000.0,2024-06-13
5379,35445345,https://www.njuskalo.hr/nekretnine/porec-stan-prvom-katu-novogradnje-krovnom-terasom-oglas-35445345,18.0,Istarska,Poreč,Poreč,1,83.8,,3.0,Balkon,1.0,1.,,2021.0,,,,350000.0,2024-06-13
5380,36186789,https://www.njuskalo.hr/nekretnine/rovinj-odlican-stan-centru-oglas-36186789,18.0,Istarska,Rovinj,Rovinj,1,45.0,,2.0,,1.0,3.,3,1900.0,,,,245000.0,2024-06-13
5381,36399888,https://www.njuskalo.hr/nekretnine/rovinj-odlican-studio-apartman-starom-gradu-oglas-36399888,18.0,Istarska,Rovinj,Rovinj,1,20.1,,1.0,,1.0,1.,2,1900.0,,,,155000.0,2024-06-13
5382,37174080,https://www.njuskalo.hr/nekretnine/rovinj-simpatican-stan-poslovnim-prostorom-starogradskoj-jezgri-oglas-37174080,18.0,Istarska,Rovinj,Rovinj,1,122.0,,4.0,Balkon,1.0,,,1900.0,,,,312000.0,2024-06-13
5383,41740984,https://www.njuskalo.hr/nekretnine/porec-okolica-prekrasan-stan-nedaleko-mora-oglas-41740984,18.0,Istarska,Poreč,Poreč,1,95.58,,2.0,Balkon,1.0,3.,3,2022.0,,,,391878.0,2024-06-13
5384,43142656,https://www.njuskalo.hr/nekretnine/predivan-apartman-studio-500-metara-mora-rovinju-oglas-43142656,18.0,Istarska,Rovinj,Rovinj,1,110.0,,4.0,,1.0,1.,1,1984.0,,,B,399000.0,2024-06-13
5385,43151828,https://www.njuskalo.hr/nekretnine/porec-okolica-simpatican-dvosoban-stan-drugom-katu-oglas-43151828,18.0,Istarska,Poreč,Poreč,1,62.41,,3.0,Balkon,1.0,2.,3,,,,,199712.0,2024-06-13
5386,43151830,https://www.njuskalo.hr/nekretnine/porec-okolica-trosoban-stan-prizemlju-vrtom-oglas-43151830,18.0,Istarska,Poreč,Poreč,1,88.16,,4.0,Balkon,1.0,Prizemlje,3,,,,,282112.0,2024-06-13
5387,43555941,https://www.njuskalo.hr/nekretnine/dvosoban-stan-verudi-oglas-43555941,18.0,Istarska,Pula,Veruda,1,70.0,,3.0,Balkon,1.0,1.,5,,,,,199000.0,2024-06-13
5388,42694516,https://www.njuskalo.hr/nekretnine/vrbani-travanjska-lijep-2-soban-stan-42m2-oglas-42694516,21.0,Grad Zagreb,Trešnjevka - Jug,Vrbani,1,42.0,42.0,2.0,,1.0,3.,4,1988.0,2022.0,,,160000.0,2024-06-13
5389,42694515,https://www.njuskalo.hr/nekretnine/stan-prodaja-tresnjevka-jug-41.85m2-oglas-42694515,21.0,Grad Zagreb,Trešnjevka - Jug,Jarun,1,41.85,41.85,0.0,,1.0,Prizemlje,4,,,,,130000.0,2024-06-13
5390,42472208,https://www.njuskalo.hr/nekretnine/stan-dugo-selo-96.72-m2-oglas-42472208,1.0,Zagrebačka,Dugo Selo,Dugo Selo - Centar,1,96.72,96.72,4.0,"Balkon, Lođa (Loggia)",1.0,2.,5,2003.0,2019.0,,,200000.0,2024-06-13
5391,36258073,https://www.njuskalo.hr/nekretnine/rovinj-prostrani-stan-terasom-nedaleko-centra-oglas-36258073,18.0,Istarska,Rovinj,Rovinj,1,96.0,,4.0,Balkon,1.0,Visoko prizemlje,4,2010.0,,,,360000.0,2024-06-13
5392,36505439,https://www.njuskalo.hr/nekretnine/dvosoban-stan-umagu-1-red-mora-oglas-36505439,18.0,Istarska,Umag,Umag,1,88.0,,3.0,Balkon,1.0,2.,,2003.0,,,C,440000.0,2024-06-13
5393,36739629,https://www.njuskalo.hr/nekretnine/novigrad-stan-1-katu-atraktivnoj-lokaciji-oglas-36739629,18.0,Istarska,Novigrad,Novigrad,1,101.9,,4.0,Balkon,1.0,1.,,2022.0,,,,382640.0,2024-06-13
5394,36739630,https://www.njuskalo.hr/nekretnine/novigrad-novogradnja-stan-nedaleko-plaza-centra-grada-oglas-36739630,18.0,Istarska,Novigrad,Novigrad,1,101.9,,4.0,Balkon,1.0,1.,,2022.0,,,,382640.0,2024-06-13
5395,37596297,https://www.njuskalo.hr/nekretnine/labin-okolica-dvosobni-stan-prvom-katu-oglas-37596297,18.0,Istarska,Labin,Labin,1,67.8,,3.0,Balkon,1.0,1.,1,2023.0,,,,195000.0,2024-06-13
5396,38040605,https://www.njuskalo.hr/nekretnine/rovinj-okolica-penthouse-top-lokaciji-oglas-38040605,18.0,Istarska,Rovinj,Rovinj,1,168.83,,4.0,,1.0,2.,3,2022.0,,,,835000.0,2024-06-13
5397,42005350,https://www.njuskalo.hr/nekretnine/umag-predivan-stan-garazom-modernoj-novogradnji-oglas-42005350,18.0,Istarska,Umag,Umag,1,59.43,,3.0,Balkon,1.0,1.,3,2024.0,,,,245000.0,2024-06-13
5398,42005352,https://www.njuskalo.hr/nekretnine/umag-predivan-stan-garazom-modernoj-novogradnji-oglas-42005352,18.0,Istarska,Umag,Umag,1,77.3,,3.0,Balkon,1.0,1.,3,2024.0,,,,282000.0,2024-06-13
5399,42646671,https://www.njuskalo.hr/nekretnine/porec-dvosoban-stan-prizemlju-novogradnja-oglas-42646671,18.0,Istarska,Poreč,Poreč,1,71.94,,3.0,Balkon,1.0,Prizemlje,2,,,,,268750.0,2024-06-13
5400,42889480,https://www.njuskalo.hr/nekretnine/ekskluzivno-brtonigla-okolica-prostran-stan-pogledom-more-oglas-42889480,18.0,Istarska,Brtonigla,Brtonigla,1,110.0,,4.0,Balkon,1.0,2.,2,1900.0,,,A+,250000.0,2024-06-13
5401,42927424,https://www.njuskalo.hr/nekretnine/labin-dvosobni-stan-vrtom-prizemlju-novogradnje-oglas-42927424,18.0,Istarska,Labin,Labin,1,62.82,,3.0,Balkon,1.0,Prizemlje,2,,,,,188460.0,2024-06-13
5402,43788331,https://www.njuskalo.hr/nekretnine/umag-lovrecica-trosoban-stan-krovnom-terasom-oglas-43788331,18.0,Istarska,Umag,Lovrečica,1,77.0,,3.0,Balkon,1.0,2.,2,2024.0,,,,340000.0,2024-06-13
5403,43788332,https://www.njuskalo.hr/nekretnine/umag-lovrecica-trosoban-stan-krovnom-terasom-oglas-43788332,18.0,Istarska,Umag,Lovrečica,1,73.0,,3.0,Balkon,1.0,2.,2,2024.0,,,,327000.0,2024-06-13
5404,43788333,https://www.njuskalo.hr/nekretnine/umag-lovrecica-trosoban-stan-drugom-katu-oglas-43788333,18.0,Istarska,Umag,Lovrečica,1,67.0,,3.0,Balkon,1.0,2.,2,2024.0,,,,298000.0,2024-06-13
5405,40400492,https://www.njuskalo.hr/nekretnine/penthouse-krovnom-terasom-diklo-novogradnja-oglas-40400492,13.0,Zadarska,Zadar,Diklo,1,84.3,84.3,2.0,Terasa,1.0,2.,2,2023.0,,2,A+,341425.0,2024-06-13
5406,40400493,https://www.njuskalo.hr/nekretnine/penthouse-panoramskim-pogledom-more-diklo-novogradnja-oglas-40400493,13.0,Zadarska,Zadar,Diklo,1,122.78,122.78,3.0,Terasa,1.0,2.,2,,,2,A+,503387.0,2024-06-13
5407,40400495,https://www.njuskalo.hr/nekretnine/trosoban-stan-novogradnja-diklo-oglas-40400495,13.0,Zadarska,Zadar,Diklo,1,108.44,108.44,3.0,Terasa,1.0,1.,2,2023.0,,2,A+,412053.0,2024-06-13
5408,40731295,https://www.njuskalo.hr/nekretnine/trosobni-stan-relji-oglas-40731295,13.0,Zadarska,Zadar,Relja,1,104.81,104.81,3.0,,1.0,2.,,,,,,299000.0,2024-06-13
5409,41485703,https://www.njuskalo.hr/nekretnine/cetverosoban-stan-dva-balkona-top-lokaciji-vostarnici-zadru-oglas-41485703,13.0,Zadarska,Zadar,Voštarnica,1,114.81,114.81,4.0,Balkon,1.0,2.,3,,,,,345000.0,2024-06-13
5410,43545654,https://www.njuskalo.hr/nekretnine/prodajemo-luksuzni-stan-70m2-srcu-zadra-oglas-43545654,13.0,Zadarska,Zadar,Poluotok,1,70.0,70.0,2.0,,1.0,2.,3,,,,,299000.0,2024-06-13
5411,43545658,https://www.njuskalo.hr/nekretnine/luksuzni-4-sobni-stan-srcu-zadra-oglas-43545658,13.0,Zadarska,Zadar,Poluotok,1,130.0,130.0,4.0,,1.0,1.,3,,,,,499000.0,2024-06-13
5412,43787245,https://www.njuskalo.hr/nekretnine/jednosoban-komforan-stan-garazom-parkirnim-mjestom-oglas-43787245,13.0,Zadarska,Zadar,Bokanjac,1,52.41,52.41,1.0,,1.0,1.,2,2024.0,,,,146748.0,2024-06-13
5413,43599830,https://www.njuskalo.hr/nekretnine/istra-medulin-stan-drugi-kat-kat-48.31m2-1ss-db-pogled-more-oglas-43599830,18.0,Istarska,Medulin,Medulin,1,48.31,,2.0,Terasa,1.0,2.,2,2024.0,,1,,193300.0,2024-06-13
5414,43599832,https://www.njuskalo.hr/nekretnine/istra-pula-movidal-stan-cetvrti-kat-45m2-1ss-db-prodaja-oglas-43599832,18.0,Istarska,Pula,Monvidal,1,45.0,,2.0,Lođa (Loggia),1.0,4.,4,,,1,,149000.0,2024-06-13
5415,43642618,https://www.njuskalo.hr/nekretnine/istra-pula-sijana-stan-56.09m2-2ss-db-kat-parking-pr-oglas-43642618,18.0,Istarska,Pula,Šijana,1,56.09,,3.0,Balkon,1.0,1.,1,2024.0,,1,,157000.0,2024-06-13
5416,43642620,https://www.njuskalo.hr/nekretnine/istra-pula-sijana-stan-59m2-2ss-db-vrt-50m2-parking-pro-oglas-43642620,18.0,Istarska,Pula,Šijana,1,59.0,,3.0,Terasa,1.0,Prizemlje,2,2024.0,,1,,165200.0,2024-06-13
5417,43676184,https://www.njuskalo.hr/nekretnine/istra-pula-centar-garsonijera-30.22m2-prodaja-oglas-43676184,18.0,Istarska,Pula,Centar,1,30.22,,0.0,,1.0,Prizemlje,2,,,,,143000.0,2024-06-13
5418,43676185,https://www.njuskalo.hr/nekretnine/istra-medulin-stan-27m2-1ss-db-prizemlje-8m2-terasa-parking-nam-oglas-43676185,18.0,Istarska,Medulin,Medulin,1,27.0,,2.0,Terasa,1.0,Prizemlje,2,2004.0,,1,,130000.0,2024-06-13
5419,43805904,https://www.njuskalo.hr/nekretnine/komforan-stan-plovaniji-otvorenim-pogledom-more-oglas-43805904,13.0,Zadarska,Zadar,Plovanija,1,108.62,108.62,2.0,,1.0,1.,2,,,,,295000.0,2024-06-13
5420,43676186,https://www.njuskalo.hr/nekretnine/istra-pula-veruda-stan-60.55m2-2ss-db-iii-kat-renovirano-namje-oglas-43676186,18.0,Istarska,Pula,Veruda,1,60.55,,3.0,Terasa,1.0,3.,4,1970.0,2019.0,1,A+,240000.0,2024-06-13
5421,43684364,https://www.njuskalo.hr/nekretnine/istra-pula-monvidal-stan-potkrovlju-39.33m2-prodaja-oglas-43684364,18.0,Istarska,Pula,Monvidal,1,39.33,,2.0,,1.0,Potkrovlje,2,,,,,100000.0,2024-06-13
5422,43692747,https://www.njuskalo.hr/nekretnine/istra-vodnjan-barbariga-stan-apartman-65m2-3ss-db-namjesteno-par-oglas-43692747,18.0,Istarska,Vodnjan,Barbariga,1,65.0,,4.0,Terasa,1.0,Prizemlje,1,1990.0,2023.0,1,,189000.0,2024-06-13
5423,43699609,https://www.njuskalo.hr/nekretnine/istra-pula-stoja-stan-51.72m2-cetvrti-kat-garazom-prodaja-oglas-43699609,18.0,Istarska,Pula,Stoja,1,51.72,,2.0,"Balkon, Terasa",1.0,4.,5,,,1,,250000.0,2024-06-13
5424,43699610,https://www.njuskalo.hr/nekretnine/istra-pula-monvidal-stan-kat-65m2-2ss-db-novogradnja-prodaja-oglas-43699610,18.0,Istarska,Pula,Monvidal,1,65.0,,3.0,Terasa,1.0,1.,3,,,1,,191200.0,2024-06-13
5425,43699611,https://www.njuskalo.hr/nekretnine/istra-pula-monvidal-stan-kat-59.95m2-2ss-db-novogradnja-prod-oglas-43699611,18.0,Istarska,Pula,Monvidal,1,59.95,,3.0,Terasa,1.0,1.,3,,,1,,176200.0,2024-06-13
5426,43699612,https://www.njuskalo.hr/nekretnine/istra-pula-monvidal-stan-kat-58.74m2-2ss-db-novogradnja-prod-oglas-43699612,18.0,Istarska,Pula,Monvidal,1,58.74,,3.0,Terasa,1.0,1.,3,,,1,,176200.0,2024-06-13
5427,43706682,https://www.njuskalo.hr/nekretnine/istra-pula-vidikovac-stan-66.05m2-drugi-kat-prodaja-oglas-43706682,18.0,Istarska,Pula,Vidikovac,1,66.05,,3.0,Lođa (Loggia),1.0,2.,12,,,,,150000.0,2024-06-13
5428,43750476,https://www.njuskalo.hr/nekretnine/istra-pula-stan-122m2-3ss-db-top-lokacija-garaza-prodaja-oglas-43750476,18.0,Istarska,Pula,Nova Veruda,1,122.0,,4.0,"Lođa (Loggia), Terasa",1.0,2.,3,,,1,A+,400000.0,2024-06-13
5429,43797147,https://www.njuskalo.hr/nekretnine/istra-pula-kastanjer-stan-68.94m2-prvi-kat-prodaja-oglas-43797147,18.0,Istarska,Pula,Kaštanjer,1,68.94,,3.0,"Balkon, Terasa",1.0,1.,1,,,,,163000.0,2024-06-13
5430,37870707,https://www.njuskalo.hr/nekretnine/stan-novogradnja-tresnjevka-2s-db-79.19-m2-oglas-37870707,21.0,Grad Zagreb,Trešnjevka - Sjever,Trešnjevka,1,79.33,,3.0,,1.0,Prizemlje,2,,,,,316526.0,2024-06-13
5431,37917885,https://www.njuskalo.hr/nekretnine/stan-novogradnja-tresnjevka-3s-db-136.09-m2-oglas-37917885,21.0,Grad Zagreb,Trešnjevka - Sjever,Trešnjevka,1,135.64,,4.0,"Balkon, Lođa (Loggia), Terasa",1.0,1.,2,,,,,541203.0,2024-06-13
5432,38009455,https://www.njuskalo.hr/nekretnine/luksuzni-stan-centar-donji-grad-79.66-m2-2s-db-oglas-38009455,21.0,Grad Zagreb,Donji Grad,Donji grad,1,82.59,,3.0,Balkon,1.0,1.,5,,,1,A+,594648.0,2024-06-13
5433,38009457,https://www.njuskalo.hr/nekretnine/luksuzni-stan-centar-donji-grad-56.57-m2-1s-db-oglas-38009457,21.0,Grad Zagreb,Donji Grad,Donji grad,1,58.08,,2.0,,1.0,1.,5,,,1,A+,418176.0,2024-06-13
5434,38009459,https://www.njuskalo.hr/nekretnine/luksuzni-stan-centar-donji-grad-79.66-m2-2s-db-oglas-38009459,21.0,Grad Zagreb,Donji Grad,Donji grad,1,82.32,,3.0,Balkon,1.0,2.,5,,,1,A+,592704.0,2024-06-13
5435,38009462,https://www.njuskalo.hr/nekretnine/luksuzni-stan-centar-donji-grad-62.88-m2-1s-db-oglas-38009462,21.0,Grad Zagreb,Donji Grad,Donji grad,1,65.77,,2.0,Balkon,1.0,2.,5,,,1,A+,473544.0,2024-06-13
5436,38549737,https://www.njuskalo.hr/nekretnine/stan-tresnjevka-2s-db-61.10-m2-oglas-38549737,21.0,Grad Zagreb,Trešnjevka - Sjever,Trešnjevka,1,64.8,,3.0,Balkon,1.0,1.,2,,,1,,292500.0,2024-06-13
5437,40132899,https://www.njuskalo.hr/nekretnine/luksuzan-stan-kvatric-maksimir-2s-db-100.57m2-oglas-40132899,21.0,Grad Zagreb,Maksimir,Maksimir,1,102.71,,3.0,"Lođa (Loggia), Terasa",1.0,Prizemlje,3,,,,,595732.0,2024-06-13
5438,40156433,https://www.njuskalo.hr/nekretnine/luksuzan-stan-kvatric-maksimir-3s-db-m2-oglas-40156433,21.0,Grad Zagreb,Maksimir,Maksimir,1,111.76,,4.0,Lođa (Loggia),1.0,2.,3,,,,,648208.0,2024-06-13
5439,42216923,https://www.njuskalo.hr/nekretnine/donja-vezica-moderan-atraktivni-stan-52-m2-1s-db-balkonom-oglas-42216923,8.0,Primorsko-goranska,Rijeka,Donja Vežica,1,52.24,,2.0,Balkon,1.0,3.,10,,2020.0,,,220000.0,2024-06-13
5440,42903595,https://www.njuskalo.hr/nekretnine/luksuzan-stan-kvatric-maksimir-3s-db-98.54-m2-oglas-42903595,21.0,Grad Zagreb,Maksimir,Maksimir,1,109.62,,4.0,Lođa (Loggia),1.0,1.,3,,,,,635796.0,2024-06-13
5441,43057642,https://www.njuskalo.hr/nekretnine/luksuzni-stan-novalja-pag-3s-db-bazen-parking-lounge-oglas-43057642,9.0,Ličko-senjska,Novalja,Novalja,1,171.55,,4.0,Terasa,1.0,Prizemlje,2,,,2,,840595.0,2024-06-13
5442,43057643,https://www.njuskalo.hr/nekretnine/luksuzni-stan-novalja-pag-3s-db-bazen-parking-oglas-43057643,9.0,Ličko-senjska,Novalja,Novalja,1,130.69,,4.0,Balkon,1.0,1.,2,,,2,,640381.0,2024-06-13
5443,43116737,https://www.njuskalo.hr/nekretnine/stan-tresnjevka-3s-db-spremiste-oglas-43116737,21.0,Grad Zagreb,Trešnjevka - Sjever,Trešnjevka,1,80.0,,4.0,Balkon,1.0,2.,3,,,,,296000.0,2024-06-13
5444,43433607,https://www.njuskalo.hr/nekretnine/novalja-3s-db-92-m2-luksuzna-novogradnja-oglas-43433607,9.0,Ličko-senjska,Novalja,Novalja,1,92.0,,4.0,"Lođa (Loggia), Terasa",1.0,2.,2,2023.0,,2,A+,310000.0,2024-06-13
5445,43706585,https://www.njuskalo.hr/nekretnine/stan-novalja-2s-db-oglas-43706585,9.0,Ličko-senjska,Novalja,Novalja,1,67.51,,3.0,"Balkon, Terasa",1.0,1.,2,,,1,,236285.0,2024-06-13
5446,43706586,https://www.njuskalo.hr/nekretnine/stan-novalja-2s-db-oglas-43706586,9.0,Ličko-senjska,Novalja,Novalja,1,67.79,,3.0,Balkon,1.0,Prizemlje,2,,,,,237265.0,2024-06-13
5447,43706588,https://www.njuskalo.hr/nekretnine/penthouse-novalja-2s-db-oglas-43706588,9.0,Ličko-senjska,Novalja,Novalja,1,66.0,,3.0,Balkon,1.0,2.,2,2024.0,,1,,231000.0,2024-06-13
5448,43706590,https://www.njuskalo.hr/nekretnine/stan-novalja-1s-db-oglas-43706590,9.0,Ličko-senjska,Novalja,Novalja,1,59.36,,2.0,"Balkon, Terasa",1.0,1.,2,,,1,,207760.0,2024-06-13
