,ad_id,link,county_number,county,location1,location2,apartment_type,sqft(m2),sqft_net(m2),number_of_rooms,balcony_type,number_of_floors,floor_number,floors_in_building,year_of_construction,year_of_renovation,parking_spots,energy_class,price(€),post_date
378,40789125,https://www.njuskalo.hr/nekretnine/malinska-penthouse-bazenom-otvorenim-pogledom-more-oglas-40789125,8,Primorsko-goranska,Malinska-Dubašnica,Malinska,1,98.0,,3.0,Terasa,1.0,Penthouse,2,2023.0,,2,,680000.0,2024-06-20
379,43756343,https://www.njuskalo.hr/nekretnine/trosobni-apartman-grad-krk-62-m2-prizemlje-okucnica-150-m2-oglas-43756343,8,Primorsko-goranska,Krk,Krk,1,62.0,,3.0,Terasa,1.0,Prizemlje,2,2006.0,2022.0,1,,280000.0,2024-06-20
380,40994452,https://www.njuskalo.hr/nekretnine/apartman-prvom-katu-otvorenim-pogledom-more-oglas-40994452,8,Primorsko-goranska,Omišalj,Njivice,1,68.0,,2.0,Lođa (Loggia),1.0,1.,,,,1,,297000.0,2024-06-20
381,43437921,https://www.njuskalo.hr/nekretnine/centar-2s-db-208.000-eura-oglas-43437921,8,Primorsko-goranska,Rijeka,Centar,1,72.0,,3.0,,1.0,,,,,,C,209000.0,2024-06-20
382,42065803,https://www.njuskalo.hr/nekretnine/split-strogi-centar-komforni-gradanski-peterosobni-stan-151m2-oglas-42065803,17,Splitsko-dalmatinska,Split,Grad,1,151.0,151.0,5.0,Balkon,1.0,3.,4,1885.0,2000.0,,,969000.0,2024-06-20
383,40333830,https://www.njuskalo.hr/nekretnine/dvosoban-apartman-prizemlju-bazenom-okucnicom-oglas-40333830,8,Primorsko-goranska,Omišalj,Njivice,1,56.72,,2.0,Terasa,1.0,Prizemlje,1,2021.0,,2,,550000.0,2024-06-20
384,43458845,https://www.njuskalo.hr/nekretnine/rijeka-kozala-garsonijera-25-m2-oglas-43458845,8,Primorsko-goranska,Rijeka,Kozala,1,24.52,,0.0,Balkon,3.0,3.,13,,,,A+,108000.0,2024-06-20
385,41245541,https://www.njuskalo.hr/nekretnine/fazana-100.00-m2-novogradnja-pogled-more-oglas-41245541,18,Istarska,Fažana,Fažana,1,100.0,,4.0,"Balkon, Terasa",1.0,2.,,,,2,,450000.0,2024-06-20
386,36872176,https://www.njuskalo.hr/nekretnine/moderni-dvoetazni-apartman-odlicnoj-lokaciji-malinskoj-oglas-36872176,8,Primorsko-goranska,Malinska-Dubašnica,Malinska,1,69.39,,1.0,Terasa,2.0,Prizemlje,2,2015.0,,1,,225000.0,2024-06-20
387,43223357,https://www.njuskalo.hr/nekretnine/stan-medulin-58.00-m2-novogradnja-pogled-more-oglas-43223357,18,Istarska,Medulin,Medulin,1,58.0,,3.0,Terasa,1.0,1.,,,,,,203000.0,2024-06-20
388,43554423,https://www.njuskalo.hr/nekretnine/rijeka-belveder-stan-2s-db-68-m2-oglas-43554423,8,Primorsko-goranska,Rijeka,Belveder,1,68.0,,3.0,Terasa,1.0,3.,3,,,,,223500.0,2024-06-20
389,28185601,https://www.njuskalo.hr/nekretnine/matulji-137-m2-3s-db-oglas-28185601,8,Primorsko-goranska,Matulji,Brešca,1,137.0,137.0,4.0,Balkon,1.0,1.,2,,,1,,288000.0,2024-06-20
390,36004344,https://www.njuskalo.hr/nekretnine/pehlin-etaza-kuce-oglas-36004344,8,Primorsko-goranska,Rijeka,Pehlin,0,120.0,120.0,5.0,"Terasa, Balkon",2.0,1.,,1910.0,2010.0,3,,227000.0,2024-06-20
391,40763726,https://www.njuskalo.hr/nekretnine/crikvenica-prodaja-dva-apartmana-odlicna-lokacija-oglas-40763726,8,Primorsko-goranska,Vinodolska Općina,Bribir,1,53.0,53.0,0.0,Balkon,1.0,1.,,,,1,,106500.0,2024-06-20
392,41097350,https://www.njuskalo.hr/nekretnine/rijeka-centar-prodaja-stana-oglas-41097350,8,Primorsko-goranska,Rijeka,Brajda,1,70.46,70.46,3.0,,1.0,Suteren,3,,2022.0,,,185000.0,2024-06-20
393,41763203,https://www.njuskalo.hr/nekretnine/malinska-prodaja-dvoetaznog-stana-oglas-41763203,8,Primorsko-goranska,Malinska-Dubašnica,Malinska,1,82.0,82.0,3.0,"Terasa, Balkon",1.0,2.,2,2006.0,,1,,265000.0,2024-06-20
394,42153798,https://www.njuskalo.hr/nekretnine/pula-valdebek-prodaja-stana-novogradnji-54.73-m2-oglas-42153798,18,Istarska,Pula,Valdebek,1,58.46,58.46,3.0,,1.0,1.,,,,,,157900.0,2024-06-20
395,40694967,https://www.njuskalo.hr/nekretnine/viskovo-marinici-prodaja-dva-stana-obiteljskoj-kuci-140-m2-oglas-40694967,8,Primorsko-goranska,Viškovo,Marinići,0,140.0,140.0,3.0,Balkon,2.0,1.,,1988.0,,1,,185000.0,2024-06-20
396,41416408,https://www.njuskalo.hr/nekretnine/belveder-prodaja-stana-55m2-odlicna-lokacija-oglas-41416408,8,Primorsko-goranska,Rijeka,Belveder,0,55.0,55.0,2.0,,2.0,Prizemlje,Prizemlje,,,,,146000.0,2024-06-20
397,42339616,https://www.njuskalo.hr/nekretnine/kraljevica-prodaja-etaze-kuce-oglas-42339616,8,Primorsko-goranska,Kraljevica,Kraljevica,0,50.0,50.0,1.0,"Terasa, Lođa (Loggia), Balkon",1.0,Prizemlje,1,,,,,88000.0,2024-06-20
398,42553711,https://www.njuskalo.hr/nekretnine/stan-prodaja-malinska-33m2-oglas-42553711,8,Primorsko-goranska,Malinska-Dubašnica,Malinska,1,33.0,33.0,1.0,Balkon,1.0,Prizemlje,2,2012.0,,,,103000.0,2024-06-20
399,42584965,https://www.njuskalo.hr/nekretnine/viskovo-prodaja-stana-37-m2-suteren-oglas-42584965,8,Primorsko-goranska,Viškovo,Viškovo,1,37.0,37.0,2.0,,1.0,Suteren,3,,,,,113000.0,2024-06-20
400,42936202,https://www.njuskalo.hr/nekretnine/malinska-prodaja-stana-pgledom-more-oglas-42936202,8,Primorsko-goranska,Malinska-Dubašnica,Malinska,1,50.0,50.0,2.0,Terasa,1.0,Prizemlje,Prizemlje,,,,,206000.0,2024-06-20
401,43264733,https://www.njuskalo.hr/nekretnine/istra-rovinj-prodaja-dvosobnog-stana-atraktivnoj-lokaciji-oglas-43264733,18,Istarska,Rovinj,Rovinj,1,80.0,80.0,3.0,"Lođa (Loggia), Balkon",1.0,1.,,1977.0,2020.0,1,B,420000.0,2024-06-20
402,43545572,https://www.njuskalo.hr/nekretnine/vrbovsko-prodaja-stana-zgradi-oglas-43545572,8,Primorsko-goranska,Vrbovsko,Vrbovsko,1,64.0,64.0,2.0,Lođa (Loggia),1.0,2.,4,1978.0,1980.0,,,76000.0,2024-06-20
403,43734421,https://www.njuskalo.hr/nekretnine/punat-prodaja-stana-centru-punta-33m2-oglas-43734421,8,Primorsko-goranska,Punat,Punat,1,33.48,33.48,1.0,,1.0,Prizemlje,2,,,,,125000.0,2024-06-20
404,43750503,https://www.njuskalo.hr/nekretnine/rijeka-srdoci-prodaja-stana-44.12m2-oglas-43750503,8,Primorsko-goranska,Rijeka,Srdoči,1,44.12,44.12,2.0,,1.0,1.,2,,,,,155000.0,2024-06-20
405,43757532,https://www.njuskalo.hr/nekretnine/viskovo-marinici-prodaja-dvoetaznog-stana-novogradnji-oglas-43757532,8,Primorsko-goranska,Viškovo,Marinići,1,131.08,131.08,3.0,"Terasa, Balkon",1.0,Prizemlje,1,2024.0,,1,,478000.0,2024-06-20
406,43922387,https://www.njuskalo.hr/nekretnine/opatija-okolica-icici-prodaja-stana-balkonom-pogledom-more-oglas-43922387,8,Primorsko-goranska,Opatija - Okolica,Ičići,1,56.97,56.97,2.0,Balkon,1.0,1.,3,,,1,,250000.0,2024-06-20
407,28595533,https://www.njuskalo.hr/nekretnine/belveder-nesvakidasnji-stan-oglas-28595533,8,Primorsko-goranska,Rijeka,Belveder,1,165.0,,3.0,,2.0,2.,2,,,,,399000.0,2024-06-20
408,39400870,https://www.njuskalo.hr/nekretnine/kastav-3s-db-93.68m2-2-kat-oglas-39400870,8,Primorsko-goranska,Kastav,Žegoti,1,93.68,,4.0,,1.0,2.,,2023.0,,,,256250.0,2024-06-20
409,39400873,https://www.njuskalo.hr/nekretnine/kastav-3s-db-114.161m2-prizemlje-oglas-39400873,8,Primorsko-goranska,Kastav,Žegoti,1,114.16,,4.0,,1.0,Prizemlje,,,,,,256250.0,2024-06-20
410,39400880,https://www.njuskalo.hr/nekretnine/donja-vezica-stan-novogradnji-112m2-balkon-oglas-39400880,8,Primorsko-goranska,Rijeka,Donja Vežica,1,112.0,,4.0,,1.0,2.,,,,2,,399000.0,2024-06-20
411,39596711,https://www.njuskalo.hr/nekretnine/viskovo-3s-db-84m2-visoko-potkrovlje-oglas-39596711,8,Primorsko-goranska,Viškovo,Viškovo,1,84.56,,4.0,,1.0,Visoko potkrovlje,,,,2,,192000.0,2024-06-20
412,39840790,https://www.njuskalo.hr/nekretnine/stan-59.03m2-okucnicom-300m2-lucice-delnice-oglas-39840790,8,Primorsko-goranska,Delnice,Lučice,1,59.03,,3.0,,2.0,,,,,2,E,68000.0,2024-06-20
413,42168958,https://www.njuskalo.hr/nekretnine/stan-opatija-1s-db-oglas-42168958,8,Primorsko-goranska,Opatija,Opatija - Centar,1,43.0,,2.0,,1.0,Visoko potkrovlje,4,,,,,187000.0,2024-06-20
414,42168959,https://www.njuskalo.hr/nekretnine/stan-icici-3s-db-garaza-oglas-42168959,8,Primorsko-goranska,Opatija - Okolica,Ičići,1,107.0,,4.0,,1.0,2.,2,,,,,524000.0,2024-06-20
415,42541645,https://www.njuskalo.hr/nekretnine/stan-drenova-2s-db-oglas-42541645,8,Primorsko-goranska,Rijeka,Drenova,1,74.0,,3.0,Balkon,1.0,1.,,,,,,184000.0,2024-06-20
416,42820953,https://www.njuskalo.hr/nekretnine/krimeja-2s-db-loda-pogled-oglas-42820953,8,Primorsko-goranska,Rijeka,Krimeja,1,74.0,,3.0,Lođa (Loggia),1.0,8.,,,,,,216500.0,2024-06-20
417,42820958,https://www.njuskalo.hr/nekretnine/stan-centar-3s-db-oglas-42820958,8,Primorsko-goranska,Rijeka,Centar,1,80.7,,4.0,Balkon,1.0,,,,,,,249000.0,2024-06-20
418,43672967,https://www.njuskalo.hr/nekretnine/stan-viskovo-2s-db-oglas-43672967,8,Primorsko-goranska,Viškovo,Viškovo,1,63.0,,3.0,Balkon,1.0,Prizemlje,,,,,,166000.0,2024-06-20
419,43869698,https://www.njuskalo.hr/nekretnine/donja-vezica-ureden-namjesten-1s-stan-30m2-3-kat-oglas-43869698,8,Primorsko-goranska,Rijeka,Donja Vežica,1,29.63,,1.0,,1.0,3.,5,1968.0,2023.0,,A+,125000.0,2024-06-20
420,42339703,https://www.njuskalo.hr/nekretnine/porec-predgrade-prekrasan-stan-dvoristem-natkrivenim-terasama-oglas-42339703,18,Istarska,Poreč,Poreč,1,63.0,,3.0,Terasa,1.0,Prizemlje,2,2015.0,,1,,235000.0,2024-06-20
421,43433663,https://www.njuskalo.hr/nekretnine/rovinj-prekrasan-stan-trazenoj-lokaciji-centru-oglas-43433663,18,Istarska,Rovinj,Rovinj,1,42.0,,0.0,Lođa (Loggia),1.0,Prizemlje,,,2023.0,,,199000.0,2024-06-20
422,43599864,https://www.njuskalo.hr/nekretnine/stan-rijeka-belveder-2s-db-85-m2-oglas-43599864,8,Primorsko-goranska,Rijeka,Belveder,1,84.85,,3.0,Terasa,1.0,Prizemlje,,,,1,,220000.0,2024-06-20
423,43625896,https://www.njuskalo.hr/nekretnine/stan-icici-3s-db-129-m2-balkon-terasa-oglas-43625896,8,Primorsko-goranska,Opatija - Okolica,Ičići,1,128.69,,4.0,"Balkon, Terasa",1.0,2.,2,,,,A,571000.0,2024-06-20
424,43625894,https://www.njuskalo.hr/nekretnine/stan-rijeka-drenova-donja-1s-db-45-m2-oglas-43625894,8,Primorsko-goranska,Rijeka,Drenova,1,45.0,,2.0,,1.0,Visoko prizemlje,,,,,B,124000.0,2024-06-20
425,43455153,https://www.njuskalo.hr/nekretnine/stan-velika-gorica-61.00-m2-oglas-43455153,1,Zagrebačka,Velika Gorica,Kromosovo naselje,1,61.0,61.0,3.0,Balkon,1.0,3.,4,1999.0,,,C,145000.0,2024-06-20
426,43625893,https://www.njuskalo.hr/nekretnine/stan-matulji-2s-db-78-m2-46-m2-oglas-43625893,8,Primorsko-goranska,Matulji,Matulji,1,74.0,,3.0,,1.0,Prizemlje,2,,,,,350000.0,2024-06-20
427,43675975,https://www.njuskalo.hr/nekretnine/stan-rijeka-centar-2s-db-74-m2-oglas-43675975,8,Primorsko-goranska,Rijeka,Centar,1,74.0,,3.0,,1.0,4.,4,,,,,195000.0,2024-06-20
428,38295724,https://www.njuskalo.hr/nekretnine/dvosoban-apartman-prvi-red-mora-more-silu-oglas-38295724,8,Primorsko-goranska,Dobrinj,Šilo,1,79.73,,2.0,Terasa,1.0,1.,,2022.0,,1,,480000.0,2024-06-20
429,43675974,https://www.njuskalo.hr/nekretnine/stan-novogradnja-rijeka-centar-3s-db-140-m2-oglas-43675974,8,Primorsko-goranska,Rijeka,Banderovo,1,140.0,,4.0,Lođa (Loggia),1.0,2.,2,,,,,425000.0,2024-06-20
430,43750482,https://www.njuskalo.hr/nekretnine/stan-rijeka-viskovo-2s-db-63-m2-oglas-43750482,8,Primorsko-goranska,Viškovo,Viškovo,1,63.0,,3.0,,1.0,,,,,,,164000.0,2024-06-20
431,41942896,https://www.njuskalo.hr/nekretnine/rijeka-belveder-2sb-db-stan-67-m2-blizina-centra-oglas-41942896,8,Primorsko-goranska,Rijeka,Belveder,1,67.0,,3.0,Balkon,1.0,5.,6,,,,,198000.0,2024-06-20
432,41911341,https://www.njuskalo.hr/nekretnine/centar-gospodski-stan-par-minuta-korza-oglas-41911341,8,Primorsko-goranska,Rijeka,Centar,1,66.0,,3.0,,1.0,1.,4,,,,,270000.0,2024-06-20
433,43742698,https://www.njuskalo.hr/nekretnine/stan-rijeka-turnic-1s-db-38-m2-balkon-oglas-43742698,8,Primorsko-goranska,Rijeka,Turnić,1,37.43,,2.0,Balkon,1.0,9.,24,,,,,145000.0,2024-06-20
434,43742701,https://www.njuskalo.hr/nekretnine/stan-kastav-resetari-2s-db-75-m2-oglas-43742701,8,Primorsko-goranska,Kastav,Kastav,1,73.0,,3.0,,1.0,3.,5,,,,,167000.0,2024-06-20
435,28659170,https://www.njuskalo.hr/nekretnine/centar-novouredeni-stan-pregraden-dva-manja-oglas-28659170,8,Primorsko-goranska,Rijeka,Centar,1,85.0,,3.0,,1.0,2.,3,1910.0,,,C,250000.0,2024-06-20
436,35242093,https://www.njuskalo.hr/nekretnine/rijeka-belveder-stan-cetiri-studio-apartmana-idealan-turistic-oglas-35242093,8,Primorsko-goranska,Rijeka,Belveder,1,88.82,,4.0,Balkon,1.0,1.,4,1908.0,,,,293000.0,2024-06-20
437,35622609,https://www.njuskalo.hr/nekretnine/brajda-3s-db-odlicnoj-zgradi-mogucnost-zamjena-1-ili-dva-manja-oglas-35622609,8,Primorsko-goranska,Rijeka,Brajda,1,89.0,,4.0,,1.0,3.,5,,,,,225000.0,2024-06-20
438,35825478,https://www.njuskalo.hr/nekretnine/rijeka-brajda-elegantan-gradanski-stan-blizini-centra-izlazom-oglas-35825478,8,Primorsko-goranska,Rijeka,Brajda,1,96.09,,3.0,,1.0,Prizemlje,4,1898.0,,,,195000.0,2024-06-20
439,36098510,https://www.njuskalo.hr/nekretnine/opatija-renoviran-stan-2s-kl-balkon-otvoren-pogled-more-oglas-36098510,8,Primorsko-goranska,Opatija,Opatija - Centar,1,55.0,,2.0,,1.0,2.,2,1920.0,2018.0,,,255500.0,2024-06-20
440,36498741,https://www.njuskalo.hr/nekretnine/vrsar-penthouse-lijepo-obnovljene-kamene-kuce-otvorenim-pogledom-oglas-36498741,18,Istarska,Vrsar,Vrsar,1,62.32,,4.0,Terasa,1.0,Penthouse,3,1905.0,,,B,320000.0,2024-06-20
441,37676016,https://www.njuskalo.hr/nekretnine/krsan-okolica-stanovi-novogradnji-oglas-37676016,18,Istarska,Kršan,Kršan,1,86.6,,4.0,,1.0,1.,3,2023.0,,,,216000.0,2024-06-20
442,38268243,https://www.njuskalo.hr/nekretnine/sarsoni-2s-db-balkon-bazen-oglas-38268243,8,Primorsko-goranska,Viškovo,Saršoni,1,82.15,,3.0,Terasa,1.0,1.,2,2015.0,,2,A,222000.0,2024-06-20
443,38463420,https://www.njuskalo.hr/nekretnine/kraljevica-lijepi-komforan-stan-blizini-mora-oglas-38463420,8,Primorsko-goranska,Kraljevica,Kraljevica,1,98.27,,4.0,Balkon,1.0,Visoko potkrovlje,4,,,,,129500.0,2024-06-20
444,39458847,https://www.njuskalo.hr/nekretnine/opatija-dvosoban-stan-novijoj-zgradi-garazom-terasa-panoramsk-oglas-39458847,8,Primorsko-goranska,Opatija,Opatija - Centar,1,96.24,,3.0,Terasa,1.0,,,2012.0,,,,320000.0,2024-06-20
445,39458848,https://www.njuskalo.hr/nekretnine/opatija-trosoban-stan-garazom-novija-gradnja-fascinantan-panoram-oglas-39458848,8,Primorsko-goranska,Opatija,Opatija - Centar,1,126.58,,4.0,"Balkon, Terasa",2.0,1.,,2012.0,,,,420000.0,2024-06-20
446,39580877,https://www.njuskalo.hr/nekretnine/banderovo-1s-db-prizemlju-vile-parkingom-oglas-39580877,8,Primorsko-goranska,Rijeka,Banderovo,0,46.0,,1.0,Terasa,1.0,Visoko prizemlje,2,1968.0,,1,D,135000.0,2024-06-20
447,40651749,https://www.njuskalo.hr/nekretnine/krnjevo-atraktivan-2s-db-potkrovlju-oglas-40651749,8,Primorsko-goranska,Rijeka,Krnjevo,0,77.86,,3.0,Balkon,1.0,Visoko potkrovlje,3,,,,,176000.0,2024-06-20
448,42829670,https://www.njuskalo.hr/nekretnine/krk-dvoetazni-stan-urbanoj-vili-izgradnji-izvanrednoj-lokaci-oglas-42829670,8,Primorsko-goranska,Krk,Krk,1,146.25,,4.0,,2.0,2.,2,2024.0,,2,,985000.0,2024-06-20
449,42829671,https://www.njuskalo.hr/nekretnine/trsat-novogradnja-3s-db-okucnicom-oglas-42829671,8,Primorsko-goranska,Rijeka,Trsat,1,138.12,,4.0,Terasa,1.0,Prizemlje,3,2024.0,,2,,500168.0,2024-06-20
450,42845647,https://www.njuskalo.hr/nekretnine/trsat-prodaju-je-luksuzni-penthouse-3s-db-krovnom-terasom-pogl-oglas-42845647,8,Primorsko-goranska,Rijeka,Trsat,1,153.3,,4.0,"Balkon, Terasa",1.0,3.,3,2024.0,,3,,1.0,2024-06-20
451,42871428,https://www.njuskalo.hr/nekretnine/kastav-okolica-2s-db-potkrovni-stan-manjoj-zgradi-roh-bau-stanje-oglas-42871428,8,Primorsko-goranska,Kastav,Kastav,1,105.21,,3.0,,1.0,Visoko potkrovlje,3,1980.0,,,,140000.0,2024-06-20
452,42879652,https://www.njuskalo.hr/nekretnine/stan-kastav-rubesi-177.90-m2-prodaja-oglas-42879652,8,Primorsko-goranska,Kastav,Rubeši,1,177.9,,4.0,Balkon,1.0,2.,2,2024.0,,3,A+,550000.0,2024-06-20
453,42879653,https://www.njuskalo.hr/nekretnine/kastav-rubesi-novogradnja-3s-db-okucnicom-oglas-42879653,8,Primorsko-goranska,Kastav,Rubeši,1,196.0,,4.0,Terasa,1.0,Prizemlje,2,2024.0,,3,A+,640000.0,2024-06-20
454,38213528,https://www.njuskalo.hr/nekretnine/centar-grada-prekrasan-stan-dvoristem-pogled-stari-grad-oglas-38213528,5,Varaždinska,Varaždin,Centar,0,450.31,,5.0,"Balkon, Terasa",3.0,1.,1,,,4,B,475000.0,2024-06-20
455,41272440,https://www.njuskalo.hr/nekretnine/rezidencijalna-nekretnina-centru-varazdina-oglas-41272440,5,Varaždinska,Varaždin,Centar,1,140.89,,3.0,,1.0,1.,2,,,,D,120000.0,2024-06-20
456,42224207,https://www.njuskalo.hr/nekretnine/novogradnja-zavrsna-faza-izgradnje-4-stan-115-m2-hallers-varaz-oglas-42224207,5,Varaždinska,Varaždin,Hallers,1,120.0,,4.0,,1.0,Suteren,2,2023.0,,2,A,245000.0,2024-06-20
457,40257272,https://www.njuskalo.hr/nekretnine/pretprodaja-3-stan-102.93-m2-2-kat-varazdin-centar-prodaja-oglas-40257272,5,Varaždinska,Varaždin,Centar,1,102.93,,3.0,,1.0,2.,3,,,,A+,298497.0,2024-06-20
458,43877373,https://www.njuskalo.hr/nekretnine/3-soban-stan-78-m2-9-kat-lift-banfica-varazdin-prodaja-oglas-43877373,5,Varaždinska,Varaždin,Banfica,1,78.7,,5.0,Balkon,1.0,9.,10,,,5,D,188000.0,2024-06-20
459,43742699,https://www.njuskalo.hr/nekretnine/stan-vezica-donja-investiciju-oglas-43742699,8,Primorsko-goranska,Rijeka,Donja Vežica,1,23.0,,0.0,Balkon,1.0,4.,10,,,,,114000.0,2024-06-20
460,43706670,https://www.njuskalo.hr/nekretnine/stan-rijeka-viskovo-3s-db-85-m2-oglas-43706670,8,Primorsko-goranska,Viškovo,Viškovo,1,85.0,,4.0,,1.0,Prizemlje,2,,,,,149000.0,2024-06-20
461,41157713,https://www.njuskalo.hr/nekretnine/stan-osijek-73.00-m2-oglas-41157713,10,Virovitičko-podravska,Čađavica,Zvonimirovac,0,55.0,60.0,2.0,,1.0,Prizemlje,Prizemlje,1960.0,1985.0,,,10000.0,2024-06-20
462,43540989,https://www.njuskalo.hr/nekretnine/stan-zagreb-sesvetski-kraljevec-93.17-m2-novogradnja-oglas-43540989,21,Grad Zagreb,Sesvete,Sesvetski Kraljevec,1,93.17,,4.0,"Balkon, Lođa (Loggia)",1.0,2.,,2023.0,,,A,204042.3,2024-06-20
463,43699485,https://www.njuskalo.hr/nekretnine/stan-rijeka-centar-2s-db-74-m2-oglas-43699485,8,Primorsko-goranska,Rijeka,Centar,1,73.24,,3.0,Lođa (Loggia),1.0,2.,4,,,,B,298000.0,2024-06-20
464,39977212,https://www.njuskalo.hr/nekretnine/stan-zagreb-studentski-grad-74.00-m2-novogradnja-oglas-39977212,21,Grad Zagreb,Gornja Dubrava,Studentski grad,1,74.69,,3.0,Balkon,1.0,1.,,,,,,224070.0,2024-06-20
465,43501591,https://www.njuskalo.hr/nekretnine/stan-zagreb-studentski-grad-73.15-m2-novogradnja-oglas-43501591,21,Grad Zagreb,Gornja Dubrava,Studentski grad,1,73.15,,3.0,Lođa (Loggia),1.0,4.,,,,,,219450.0,2024-06-20
466,42566136,https://www.njuskalo.hr/nekretnine/novogradnja-jednosobni-32.38m2-solar-dizalice-topline-1-kat-garaza-oglas-42566136,14,Osječko-baranjska,Darda,Darda,1,32.38,,1.0,Lođa (Loggia),1.0,1.,,2024.0,,,,55046.0,2024-06-20
467,43692439,https://www.njuskalo.hr/nekretnine/stan-opatija-icici-1s-db-57-m2-oglas-43692439,8,Primorsko-goranska,Opatija - Okolica,Ičići,1,57.0,,2.0,Lođa (Loggia),1.0,1.,,,,,,240000.0,2024-06-20
468,40696907,https://www.njuskalo.hr/nekretnine/penthouse-pogledom-more-oglas-40696907,8,Primorsko-goranska,Malinska-Dubašnica,Malinska,1,162.0,,3.0,Terasa,1.0,Penthouse,2,2021.0,,2,,1205000.0,2024-06-20
469,43692440,https://www.njuskalo.hr/nekretnine/stan-rijeka-zamet-donji-1s-db-60-m2-oglas-43692440,8,Primorsko-goranska,Rijeka,Zamet,1,59.6,,2.0,Balkon,1.0,13.,16,,,,A,185000.0,2024-06-20
470,41495626,https://www.njuskalo.hr/nekretnine/novogradnja-dvosoban-lodom-44.15m2-parking-j-j-strossmayera-2-kat-oglas-41495626,14,Osječko-baranjska,Osijek,Retfala,1,44.15,,2.0,Lođa (Loggia),1.0,2.,3,2023.0,,1,,106045.0,2024-06-20
471,43692441,https://www.njuskalo.hr/nekretnine/stan-rijeka-skurinje-46-m2-balkon-oglas-43692441,8,Primorsko-goranska,Rijeka,Škurinje,1,46.0,,2.0,Balkon,1.0,Prizemlje,,,,,,134000.0,2024-06-20
472,43675970,https://www.njuskalo.hr/nekretnine/stan-rijeka-turnic-1s-db-62-m2-oglas-43675970,8,Primorsko-goranska,Rijeka,Turnić,1,62.0,,2.0,,1.0,1.,2,,,,,184000.0,2024-06-20
473,43684100,https://www.njuskalo.hr/nekretnine/stan-rijeka-mlaka-1s-db-45-m2-oglas-43684100,8,Primorsko-goranska,Rijeka,Mlaka,1,45.0,,2.0,,1.0,1.,2,,,,,93000.0,2024-06-20
474,43692445,https://www.njuskalo.hr/nekretnine/stan-rijeka-matulji-2s-db-120-m2-oglas-43692445,8,Primorsko-goranska,Matulji,Matulji,1,120.0,,3.0,Terasa,1.0,Prizemlje,2,,,,,365000.0,2024-06-20
475,43692443,https://www.njuskalo.hr/nekretnine/stan-rijeka-bulevard-3s-db-92-m2-oglas-43692443,8,Primorsko-goranska,Rijeka,Bulevard,1,92.0,,4.0,Balkon,1.0,2.,2,,,,,259000.0,2024-06-20
476,39998360,https://www.njuskalo.hr/nekretnine/jednosobni-apartman-panoramskim-pogledom-oglas-39998360,8,Primorsko-goranska,Malinska-Dubašnica,Malinska,1,38.0,,1.0,,1.0,Potkrovlje,,2006.0,,,,159000.0,2024-06-20
477,43692442,https://www.njuskalo.hr/nekretnine/stan-rijeka-bulevard-2s-db-80-m2-oglas-43692442,8,Primorsko-goranska,Rijeka,Bulevard,1,80.0,,3.0,Terasa,1.0,Prizemlje,,,,,,249000.0,2024-06-20
478,41099548,https://www.njuskalo.hr/nekretnine/apartman-tri-spavace-sobe-okucnicom-samo-50-m-mora-oglas-41099548,8,Primorsko-goranska,Dobrinj,Soline,0,106.6,,3.0,Terasa,1.0,2.,,2008.0,,1,,320000.0,2024-06-20
479,40733454,https://www.njuskalo.hr/nekretnine/malinska-apartman-bazenom-okucnicom-oglas-40733454,8,Primorsko-goranska,Malinska-Dubašnica,Malinska,1,124.0,,3.0,"Balkon, Lođa (Loggia), Terasa",2.0,1.,2,2023.0,,2,,500000.0,2024-06-20
480,40733828,https://www.njuskalo.hr/nekretnine/malinska-moderni-penthouse-bazenom-okucnicom-oglas-40733828,8,Primorsko-goranska,Malinska-Dubašnica,Malinska,1,121.0,,3.0,"Balkon, Lođa (Loggia), Terasa",2.0,Penthouse,2,2023.0,,2,,500000.0,2024-06-20
481,40242721,https://www.njuskalo.hr/nekretnine/trosoban-stan-garazom-elitnom-dijelu-grada-oglas-40242721,21,Grad Zagreb,Gornji Grad - Medveščak,Pantovčak,1,76.03,,3.0,Lođa (Loggia),1.0,3.,,1989.0,,1,C,300000.0,2024-06-20
482,42447405,https://www.njuskalo.hr/nekretnine/secesija-stan-prvome-katu-zgrade-centar-adaptiran-toplana-oglas-42447405,14,Osječko-baranjska,Osijek,Gornji grad / Centar,1,180.0,,5.0,Balkon,1.0,1.,,1912.0,2016.0,,,369900.0,2024-06-20
483,43540392,https://www.njuskalo.hr/nekretnine/stan-zagreb-sesvetski-kraljevec-86.13-m2-novogradnja-oglas-43540392,21,Grad Zagreb,Sesvete,Sesvetski Kraljevec,1,86.13,,3.0,Terasa,1.0,3.,,2022.0,,,A,188624.7,2024-06-20
484,42748290,https://www.njuskalo.hr/nekretnine/crikvenica-70-m2-vrhunska-novogradnja-pogled-more-oglas-42748290,8,Primorsko-goranska,Crikvenica,Crikvenica,1,70.0,,3.0,Terasa,1.0,Visoko prizemlje,,2023.0,,,A+,248000.0,2024-06-20
485,42748293,https://www.njuskalo.hr/nekretnine/crikvenica-70-m2-vrhunska-novogradnja-pogled-more-oglas-42748293,8,Primorsko-goranska,Crikvenica,Crikvenica,1,70.0,,3.0,Terasa,1.0,Visoko prizemlje,,2023.0,,,A+,334000.0,2024-06-20
